transaction_id,user_id,product_id,transaction_date,discount_percent,price_after_discount,purchased
T003221,U01433,P0025,2025-06-01 07:57:28.475804,10,227.98,1
T003222,U01093,P0017,2025-06-12 07:57:28.475806,0,113.13,1
T003223,U00838,P0042,2025-06-12 07:57:28.475808,15,78.18,1
T003224,U01797,P0029,2025-05-30 07:57:28.475810,0,74.71,0
T003225,U00627,P0060,2025-04-16 07:57:28.475813,10,191.22,1
T003226,U00859,P0067,2025-04-30 07:57:28.475817,20,282.72,1
T003227,U00008,P0085,2025-05-16 07:57:28.475821,20,184.95,0
T003228,U01289,P0057,2025-05-01 07:57:28.475825,30,191.46,1
T003229,U00783,P0072,2025-04-24 07:57:28.475829,0,400.13,1
T003230,U01508,P0014,2025-04-08 07:57:28.475833,30,226.81,1
T003231,U01785,P0039,2025-06-12 07:57:28.475835,30,9.94,1
T003232,U01641,P0016,2025-06-23 07:57:28.475838,5,314.92,1
T003233,U00775,P0018,2025-04-21 07:57:28.475840,10,149.35,1
T003234,U01760,P0095,2025-04-13 07:57:28.475842,20,320.62,0
T003235,U01864,P0075,2025-05-28 07:57:28.475845,25,226.72,1
T003236,U01007,P0020,2025-07-03 07:57:28.475847,5,268.75,1
T003237,U01395,P0046,2025-06-10 07:57:28.475849,20,396.78,1
T003238,U01807,P0045,2025-05-17 07:57:28.475851,25,176.36,1
T003239,U00677,P0004,2025-05-19 07:57:28.475854,20,74.74,0
T003240,U01107,P0084,2025-06-04 07:57:28.475856,5,392.48,1
T003241,U01831,P0095,2025-06-01 07:57:28.475858,0,400.78,1
T003242,U01670,P0020,2025-05-01 07:57:28.475861,10,254.6,1
T003243,U00211,P0011,2025-06-16 07:57:28.475863,30,70.57,1
T003244,U01337,P0065,2025-06-05 07:57:28.475865,5,197.73,0
T003245,U01628,P0018,2025-06-11 07:57:28.475868,5,157.64,1
T003246,U01361,P0039,2025-06-15 07:57:28.475869,30,9.94,1
T003247,U00490,P0044,2025-06-14 07:57:28.475872,20,271.4,0
T003248,U01427,P0097,2025-04-08 07:57:28.475874,25,237.24,1
T003249,U00639,P0100,2025-05-26 07:57:28.475877,30,149.17,1
T003250,U00191,P0018,2025-06-10 07:57:28.475880,5,157.64,0
T003251,U00671,P0047,2025-05-04 07:57:28.475883,10,109.05,1
T003252,U00843,P0031,2025-06-19 07:57:28.475885,30,157.39,0
T003253,U00335,P0099,2025-04-29 07:57:28.475887,30,50.39,0
T003254,U01546,P0039,2025-04-23 07:57:28.475889,0,14.2,0
T003255,U01643,P0038,2025-06-08 07:57:28.475892,25,350.98,1
T003256,U01111,P0079,2025-07-04 07:57:28.475894,0,397.04,1
T003257,U00579,P0047,2025-05-21 07:57:28.475896,0,121.17,0
T003258,U00062,P0070,2025-05-04 07:57:28.475898,10,115.54,0
T003259,U00387,P0008,2025-05-01 07:57:28.475901,20,32.69,0
T003260,U01170,P0086,2025-04-30 07:57:28.475903,25,191.78,0
T003261,U00153,P0065,2025-06-23 07:57:28.475905,25,156.1,0
T003262,U00619,P0013,2025-05-31 07:57:28.475908,30,287.68,1
T003263,U01684,P0055,2025-06-29 07:57:28.475910,10,99.86,1
T003264,U00698,P0088,2025-06-16 07:57:28.475912,25,172.27,1
T003265,U01373,P0085,2025-05-04 07:57:28.475914,5,219.63,1
T003266,U01878,P0043,2025-05-21 07:57:28.475917,15,83.97,1
T003267,U00178,P0004,2025-05-17 07:57:28.475919,30,65.4,1
T003268,U01913,P0071,2025-04-15 07:57:28.475921,15,239.6,1
T003269,U00847,P0060,2025-05-26 07:57:28.475923,15,180.6,0
T003270,U00487,P0012,2025-06-28 07:57:28.475925,0,320.82,1
T003271,U01802,P0059,2025-05-15 07:57:28.475928,25,193.3,1
T003272,U01685,P0077,2025-04-10 07:57:28.475930,30,161.84,0
T003273,U01271,P0054,2025-05-20 07:57:28.475932,10,221.11,0
T003274,U01278,P0044,2025-06-09 07:57:28.475935,25,254.44,1
T003275,U00500,P0016,2025-06-17 07:57:28.475937,10,298.34,1
T003276,U00541,P0006,2025-06-10 07:57:28.475939,25,161.8,1
T003277,U01376,P0014,2025-04-11 07:57:28.475941,30,226.81,1
T003278,U01536,P0058,2025-06-12 07:57:28.475943,30,59.49,1
T003279,U01802,P0031,2025-05-19 07:57:28.475945,0,224.84,1
T003280,U00013,P0100,2025-06-07 07:57:28.475948,30,149.17,0
T003281,U01583,P0041,2025-05-03 07:57:28.475950,5,98.64,1
T003282,U00151,P0035,2025-06-02 07:57:28.475952,15,258.97,1
T003283,U01074,P0010,2025-06-03 07:57:28.475955,15,335.25,1
T003284,U01239,P0081,2025-04-08 07:57:28.475956,25,203.27,1
T003285,U00991,P0030,2025-06-27 07:57:28.475959,0,140.29,1
T003286,U00644,P0044,2025-04-25 07:57:28.475961,15,288.36,1
T003287,U00372,P0055,2025-05-03 07:57:28.475963,25,83.21,0
T003288,U01137,P0071,2025-04-10 07:57:28.475965,30,197.32,1
T003289,U00252,P0018,2025-06-02 07:57:28.475968,20,132.75,0
T003290,U01987,P0083,2025-06-17 07:57:28.475970,25,114.58,0
T003291,U01365,P0079,2025-05-25 07:57:28.475972,10,357.34,1
T003292,U00053,P0086,2025-04-15 07:57:28.475975,15,217.35,1
T003293,U01154,P0039,2025-05-11 07:57:28.475977,15,12.07,1
T003294,U01860,P0042,2025-07-02 07:57:28.475979,20,73.58,1
T003295,U00193,P0054,2025-06-07 07:57:28.475981,30,171.98,1
T003296,U00591,P0030,2025-04-14 07:57:28.475984,5,133.28,1
T003297,U01081,P0020,2025-06-08 07:57:28.475986,25,212.17,0
T003298,U00097,P0096,2025-05-15 07:57:28.475988,5,81.22,1
T003299,U00198,P0042,2025-06-04 07:57:28.475991,25,68.98,1
T003300,U01671,P0089,2025-06-24 07:57:28.475993,20,108.38,0
T003301,U00147,P0087,2025-05-24 07:57:28.475995,5,251.95,0
T003302,U01708,P0005,2025-05-01 07:57:28.475999,0,320.14,1
T003303,U01599,P0050,2025-06-14 07:57:28.476003,20,334.05,1
T003304,U01601,P0041,2025-06-03 07:57:28.476007,30,72.68,0
T003305,U01319,P0094,2025-04-13 07:57:28.476011,25,27.96,0
T003306,U00723,P0039,2025-06-29 07:57:28.476015,10,12.78,0
T003307,U01645,P0057,2025-04-28 07:57:28.476018,30,191.46,1
T003308,U01818,P0091,2025-06-11 07:57:28.476021,30,40.8,0
T003309,U00684,P0057,2025-05-30 07:57:28.476023,10,246.16,1
T003310,U01036,P0037,2025-05-06 07:57:28.476025,10,269.32,0
T003311,U01942,P0007,2025-06-23 07:57:28.476028,25,194.25,1
T003312,U00333,P0005,2025-06-29 07:57:28.476030,30,224.1,1
T003313,U01244,P0079,2025-06-25 07:57:28.476032,15,337.48,1
T003314,U01422,P0051,2025-04-10 07:57:28.476035,20,192.16,1
T003315,U01366,P0008,2025-05-11 07:57:28.476037,20,32.69,1
T003316,U01822,P0056,2025-06-28 07:57:28.476039,5,395.14,1
T003317,U00512,P0073,2025-05-14 07:57:28.476041,20,9.48,1
T003318,U00172,P0011,2025-05-18 07:57:28.476043,30,70.57,1
T003319,U01492,P0022,2025-05-04 07:57:28.476046,20,373.86,0
T003320,U01772,P0098,2025-06-27 07:57:28.476048,30,123.16,1
T003321,U01190,P0099,2025-04-30 07:57:28.476050,5,68.38,0
T003322,U01723,P0077,2025-05-13 07:57:28.476053,20,184.96,0
T003323,U01194,P0011,2025-07-03 07:57:28.476055,20,80.66,1
T003324,U00564,P0060,2025-05-29 07:57:28.476057,0,212.47,1
T003325,U00512,P0096,2025-04-19 07:57:28.476059,25,64.12,0
T003326,U01855,P0015,2025-05-10 07:57:28.476062,5,153.99,1
T003327,U01213,P0038,2025-05-25 07:57:28.476064,0,467.98,1
T003328,U01144,P0001,2025-04-11 07:57:28.476066,15,230.88,1
T003329,U00105,P0046,2025-06-01 07:57:28.476068,5,471.17,1
T003330,U00674,P0088,2025-06-09 07:57:28.476071,30,160.79,1
T003331,U00807,P0043,2025-04-23 07:57:28.476073,25,74.09,0
T003332,U01065,P0022,2025-05-12 07:57:28.476075,20,373.86,0
T003333,U00889,P0003,2025-04-21 07:57:28.476078,30,17.76,0
T003334,U00876,P0014,2025-07-02 07:57:28.476080,20,259.22,1
T003335,U00677,P0002,2025-05-12 07:57:28.476082,0,302.01,0
T003336,U00321,P0061,2025-04-10 07:57:28.476084,0,439.65,1
T003337,U01910,P0032,2025-05-19 07:57:28.476087,15,21.11,0
T003338,U00335,P0038,2025-06-07 07:57:28.476089,15,397.78,1
T003339,U01184,P0097,2025-04-20 07:57:28.476091,25,237.24,1
T003340,U00264,P0046,2025-06-23 07:57:28.476093,20,396.78,0
T003341,U00865,P0042,2025-04-13 07:57:28.476095,30,64.39,1
T003342,U01554,P0006,2025-05-11 07:57:28.476098,10,194.17,0
T003343,U01709,P0041,2025-06-29 07:57:28.476100,30,72.68,1
T003344,U01501,P0025,2025-05-28 07:57:28.476102,15,215.31,0
T003345,U00352,P0098,2025-06-21 07:57:28.476104,20,140.75,1
T003346,U01569,P0011,2025-06-07 07:57:28.476107,30,70.57,1
T003347,U01797,P0041,2025-05-20 07:57:28.476109,30,72.68,1
T003348,U01234,P0071,2025-04-08 07:57:28.476112,15,239.6,1
T003349,U01520,P0057,2025-05-31 07:57:28.476114,30,191.46,0
T003350,U01919,P0046,2025-04-12 07:57:28.476118,30,347.18,1
T003351,U01866,P0086,2025-06-23 07:57:28.476122,5,242.92,1
T003352,U01406,P0048,2025-07-02 07:57:28.476126,0,162.31,1
T003353,U00676,P0063,2025-06-22 07:57:28.476130,20,351.08,1
T003354,U01505,P0039,2025-07-03 07:57:28.476134,30,9.94,1
T003355,U00919,P0010,2025-06-08 07:57:28.476138,15,335.25,1
T003356,U01960,P0085,2025-04-23 07:57:28.476141,0,231.19,1
T003357,U00005,P0070,2025-06-05 07:57:28.476146,30,89.87,0
T003358,U00034,P0065,2025-05-07 07:57:28.476149,30,145.7,1
T003359,U01816,P0098,2025-06-15 07:57:28.476151,10,158.35,1
T003360,U01169,P0059,2025-06-05 07:57:28.476154,15,219.08,1
T003361,U00351,P0078,2025-06-26 07:57:28.476156,20,104.81,1
T003362,U00583,P0036,2025-05-16 07:57:28.476158,5,263.68,1
T003363,U00465,P0027,2025-04-13 07:57:28.476161,0,272.1,1
T003364,U00348,P0073,2025-04-25 07:57:28.476163,0,11.85,1
T003365,U01766,P0055,2025-05-02 07:57:28.476165,5,105.4,0
T003366,U00125,P0070,2025-04-19 07:57:28.476167,20,102.7,0
T003367,U01814,P0095,2025-06-24 07:57:28.476170,25,300.58,0
T003368,U01295,P0081,2025-04-10 07:57:28.476174,10,243.93,1
T003369,U00357,P0053,2025-06-08 07:57:28.476178,25,317.37,1
T003370,U00527,P0060,2025-06-27 07:57:28.476182,30,148.73,1
T003371,U01778,P0061,2025-05-04 07:57:28.476186,5,417.67,0
T003372,U00498,P0036,2025-04-10 07:57:28.476192,10,249.8,1
T003373,U01177,P0085,2025-06-30 07:57:28.476195,20,184.95,1
T003374,U00053,P0027,2025-04-27 07:57:28.476199,15,231.29,1
T003375,U00149,P0041,2025-05-04 07:57:28.476202,15,88.26,1
T003376,U00503,P0028,2025-05-08 07:57:28.476206,25,135.58,1
T003377,U00870,P0016,2025-04-18 07:57:28.476209,20,265.19,1
T003378,U01474,P0035,2025-05-18 07:57:28.476213,10,274.2,1
T003379,U00219,P0036,2025-05-05 07:57:28.476217,25,208.17,1
T003380,U01649,P0056,2025-05-06 07:57:28.476220,5,395.14,1
T003381,U01824,P0099,2025-06-11 07:57:28.476224,25,53.98,0
T003382,U01301,P0019,2025-05-13 07:57:28.476228,20,102.1,1
T003383,U00452,P0057,2025-06-21 07:57:28.476231,30,191.46,1
T003384,U01452,P0085,2025-06-09 07:57:28.476234,20,184.95,1
T003385,U00083,P0033,2025-06-10 07:57:28.476238,15,329.47,1
T003386,U01986,P0023,2025-06-02 07:57:28.476242,5,164.75,1
T003387,U01242,P0063,2025-04-13 07:57:28.476246,15,373.02,1
T003388,U00738,P0070,2025-04-13 07:57:28.476249,10,115.54,1
T003389,U01806,P0096,2025-05-21 07:57:28.476253,10,76.94,1
T003390,U00527,P0022,2025-07-05 07:57:28.476257,0,467.32,0
T003391,U00404,P0067,2025-06-03 07:57:28.476262,20,282.72,1
T003392,U00290,P0099,2025-06-05 07:57:28.476265,5,68.38,0
T003393,U00420,P0080,2025-05-15 07:57:28.476270,5,304.87,1
T003394,U00339,P0059,2025-04-19 07:57:28.476273,15,219.08,1
T003395,U00777,P0025,2025-04-23 07:57:28.476278,25,189.98,1
T003396,U00711,P0017,2025-05-08 07:57:28.476281,25,84.85,1
T003397,U01694,P0039,2025-06-17 07:57:28.476285,15,12.07,1
T003398,U01869,P0077,2025-06-26 07:57:28.476289,30,161.84,1
T003399,U00987,P0092,2025-06-03 07:57:28.476292,25,285.87,1
T003400,U00959,P0075,2025-04-20 07:57:28.476297,5,287.18,1
T003401,U01443,P0074,2025-05-05 07:57:28.476301,15,271.46,0
T003402,U01933,P0039,2025-06-11 07:57:28.476304,25,10.65,0
T003403,U01231,P0024,2025-06-29 07:57:28.476309,0,117.3,1
T003404,U00686,P0038,2025-06-01 07:57:28.476312,20,374.38,1
T003405,U01720,P0088,2025-06-12 07:57:28.476316,0,229.7,0
T003406,U01289,P0097,2025-06-18 07:57:28.476320,25,237.24,1
T003407,U01782,P0081,2025-04-30 07:57:28.476323,10,243.93,1
T003408,U01060,P0057,2025-06-04 07:57:28.476327,5,259.83,1
T003409,U00373,P0044,2025-06-22 07:57:28.476330,0,339.25,1
T003410,U01512,P0036,2025-04-10 07:57:28.476334,0,277.56,1
T003411,U01283,P0099,2025-05-20 07:57:28.476338,15,61.18,1
T003412,U00994,P0070,2025-04-24 07:57:28.476342,15,109.12,1
T003413,U00531,P0080,2025-05-02 07:57:28.476346,15,272.78,1
T003414,U00924,P0045,2025-06-08 07:57:28.476351,25,176.36,1
T003415,U00023,P0092,2025-05-21 07:57:28.476355,30,266.81,0
T003416,U00104,P0096,2025-05-24 07:57:28.476359,30,59.84,0
T003417,U00241,P0026,2025-07-02 07:57:28.476363,10,131.16,1
T003418,U01005,P0011,2025-06-18 07:57:28.476368,0,100.82,1
T003419,U00903,P0052,2025-04-12 07:57:28.476372,20,225.4,1
T003420,U01897,P0025,2025-06-30 07:57:28.476375,15,215.31,1
T003421,U01740,P0031,2025-04-17 07:57:28.476380,10,202.36,0
T003422,U01277,P0085,2025-04-17 07:57:28.476383,25,173.39,0
T003423,U01166,P0045,2025-05-19 07:57:28.476387,10,211.64,1
T003424,U00814,P0067,2025-05-01 07:57:28.476391,15,300.39,0
T003425,U00655,P0076,2025-06-26 07:57:28.476394,5,157.6,1
T003426,U01475,P0040,2025-07-03 07:57:28.476396,0,33.42,1
T003427,U00783,P0046,2025-04-16 07:57:28.476400,15,421.57,0
T003428,U00307,P0054,2025-05-18 07:57:28.476403,20,196.54,1
T003429,U01524,P0041,2025-05-19 07:57:28.476405,0,103.83,0
T003430,U01646,P0089,2025-05-13 07:57:28.476408,10,121.93,1
T003431,U00008,P0081,2025-05-07 07:57:28.476410,30,189.72,0
T003432,U01093,P0038,2025-04-07 07:57:28.476412,20,374.38,1
T003433,U01726,P0100,2025-05-25 07:57:28.476414,0,213.1,0
T003434,U01715,P0036,2025-05-17 07:57:28.476417,20,222.05,1
T003435,U00575,P0083,2025-05-24 07:57:28.476419,10,137.5,1
T003436,U01092,P0044,2025-05-16 07:57:28.476421,15,288.36,0
T003437,U01742,P0057,2025-05-11 07:57:28.476424,30,191.46,1
T003438,U00912,P0066,2025-05-27 07:57:28.476426,20,71.49,1
T003439,U01432,P0081,2025-07-01 07:57:28.476428,15,230.38,1
T003440,U00518,P0030,2025-06-02 07:57:28.476430,30,98.2,0
T003441,U01143,P0010,2025-04-17 07:57:28.476433,10,354.97,0
T003442,U01849,P0099,2025-04-12 07:57:28.476435,30,50.39,1
T003443,U01055,P0061,2025-06-30 07:57:28.476437,10,395.68,0
T003444,U01542,P0063,2025-06-05 07:57:28.476439,20,351.08,1
T003445,U00483,P0036,2025-06-07 07:57:28.476441,20,222.05,0
T003446,U00207,P0054,2025-05-10 07:57:28.476444,10,221.11,1
T003447,U00669,P0097,2025-04-17 07:57:28.476446,20,253.06,1
T003448,U00579,P0065,2025-05-15 07:57:28.476448,20,166.51,1
T003449,U01995,P0082,2025-07-05 07:57:28.476450,20,161.87,1
T003450,U00387,P0004,2025-05-08 07:57:28.476453,25,70.07,1
T003451,U00412,P0055,2025-04-27 07:57:28.476455,20,88.76,0
T003452,U01866,P0054,2025-04-29 07:57:28.476457,0,245.68,0
T003453,U01394,P0091,2025-05-05 07:57:28.476460,10,52.45,0
T003454,U01377,P0089,2025-05-29 07:57:28.476462,10,121.93,1
T003455,U01968,P0064,2025-05-17 07:57:28.476464,5,247.93,1
T003456,U01360,P0092,2025-05-27 07:57:28.476466,15,323.99,1
T003457,U00891,P0022,2025-05-11 07:57:28.476469,5,443.95,1
T003458,U00906,P0025,2025-04-09 07:57:28.476471,20,202.65,1
T003459,U01313,P0081,2025-06-25 07:57:28.476473,20,216.82,1
T003460,U00963,P0059,2025-05-08 07:57:28.476475,30,180.42,1
T003461,U00965,P0057,2025-04-19 07:57:28.476477,0,273.51,1
T003462,U00140,P0054,2025-05-22 07:57:28.476480,0,245.68,0
T003463,U01977,P0044,2025-05-31 07:57:28.476482,0,339.25,1
T003464,U00300,P0052,2025-05-08 07:57:28.476484,0,281.75,0
T003465,U01037,P0076,2025-06-25 07:57:28.476486,0,165.89,1
T003466,U00664,P0016,2025-04-28 07:57:28.476489,0,331.49,1
T003467,U01452,P0016,2025-06-20 07:57:28.476491,0,331.49,1
T003468,U00825,P0081,2025-04-29 07:57:28.476493,0,271.03,1
T003469,U01888,P0055,2025-05-01 07:57:28.476495,30,77.66,1
T003470,U00400,P0061,2025-04-27 07:57:28.476498,25,329.74,0
T003471,U00992,P0095,2025-05-31 07:57:28.476500,0,400.78,1
T003472,U01133,P0079,2025-05-10 07:57:28.476502,10,357.34,1
T003473,U01509,P0077,2025-07-01 07:57:28.476505,0,231.2,1
T003474,U01912,P0040,2025-05-02 07:57:28.476507,15,28.41,1
T003475,U01380,P0091,2025-05-22 07:57:28.476509,0,58.28,1
T003476,U00149,P0021,2025-06-23 07:57:28.476511,25,47.27,1
T003477,U01903,P0066,2025-04-09 07:57:28.476514,30,62.55,1
T003478,U01740,P0008,2025-05-02 07:57:28.476516,20,32.69,1
T003479,U00307,P0071,2025-04-12 07:57:28.476518,25,211.41,1
T003480,U01557,P0010,2025-04-30 07:57:28.476520,25,295.81,0
T003481,U01084,P0057,2025-04-09 07:57:28.476522,20,218.81,1
T003482,U00435,P0004,2025-06-30 07:57:28.476525,0,93.43,1
T003483,U00021,P0043,2025-04-21 07:57:28.476526,30,69.15,1
T003484,U00875,P0100,2025-06-22 07:57:28.476529,30,149.17,1
T003485,U00382,P0099,2025-05-26 07:57:28.476531,0,71.98,1
T003486,U00245,P0063,2025-06-17 07:57:28.476534,20,351.08,1
T003487,U01926,P0043,2025-04-19 07:57:28.476536,15,83.97,1
T003488,U01097,P0067,2025-06-08 07:57:28.476538,5,335.73,0
T003489,U01473,P0082,2025-06-15 07:57:28.476540,10,182.11,1
T003490,U01100,P0051,2025-04-13 07:57:28.476543,20,192.16,1
T003491,U00698,P0056,2025-05-07 07:57:28.476545,0,415.94,1
T003492,U00590,P0043,2025-07-02 07:57:28.476547,10,88.91,0
T003493,U00390,P0024,2025-06-08 07:57:28.476549,0,117.3,1
T003494,U01601,P0096,2025-05-20 07:57:28.476552,5,81.22,0
T003495,U01366,P0034,2025-05-04 07:57:28.476554,5,298.96,0
T003496,U01314,P0059,2025-05-04 07:57:28.476556,20,206.19,0
T003497,U00568,P0002,2025-05-06 07:57:28.476558,10,271.81,1
T003498,U01355,P0002,2025-05-26 07:57:28.476560,25,226.51,0
T003499,U00259,P0010,2025-06-11 07:57:28.476563,30,276.09,1
T003500,U00426,P0023,2025-06-07 07:57:28.476565,30,121.39,0
T003501,U01726,P0015,2025-06-27 07:57:28.476567,10,145.89,0
T003502,U01030,P0076,2025-04-09 07:57:28.476569,25,124.42,1
T003503,U00006,P0017,2025-05-13 07:57:28.476572,5,107.47,1
T003504,U00191,P0082,2025-05-21 07:57:28.476574,0,202.34,1
T003505,U00148,P0014,2025-06-04 07:57:28.476576,30,226.81,1
T003506,U00405,P0081,2025-05-02 07:57:28.476578,25,203.27,1
T003507,U00258,P0079,2025-05-23 07:57:28.476580,25,297.78,0
T003508,U00730,P0076,2025-06-05 07:57:28.476583,20,132.71,1
T003509,U01503,P0016,2025-06-30 07:57:28.476585,15,281.77,1
T003510,U00090,P0032,2025-04-17 07:57:28.476587,5,23.6,1
T003511,U00824,P0023,2025-06-15 07:57:28.476589,25,130.06,0
T003512,U01888,P0034,2025-06-12 07:57:28.476591,5,298.96,0
T003513,U00010,P0098,2025-06-19 07:57:28.476594,20,140.75,1
T003514,U01111,P0016,2025-06-15 07:57:28.476596,0,331.49,1
T003515,U01786,P0034,2025-05-27 07:57:28.476598,10,283.22,1
T003516,U00838,P0071,2025-06-23 07:57:28.476601,5,267.79,1
T003517,U01175,P0033,2025-04-28 07:57:28.476603,20,310.09,1
T003518,U00988,P0068,2025-06-22 07:57:28.476605,20,371.31,0
T003519,U00625,P0043,2025-05-21 07:57:28.476607,20,79.03,1
T003520,U00030,P0064,2025-04-12 07:57:28.476609,30,182.69,1
T003521,U00128,P0071,2025-06-29 07:57:28.476612,30,197.32,0
T003522,U01102,P0018,2025-05-30 07:57:28.476614,30,116.16,1
T003523,U00421,P0068,2025-05-13 07:57:28.476616,10,417.73,1
T003524,U01079,P0061,2025-05-26 07:57:28.476619,30,307.75,1
T003525,U01504,P0075,2025-06-06 07:57:28.476623,5,287.18,1
T003526,U00305,P0020,2025-06-30 07:57:28.476626,25,212.17,1
T003527,U00546,P0011,2025-07-01 07:57:28.476630,20,80.66,0
T003528,U01129,P0079,2025-07-05 07:57:28.476634,10,357.34,0
T003529,U01196,P0046,2025-04-21 07:57:28.476638,30,347.18,1
T003530,U01523,P0064,2025-05-25 07:57:28.476642,0,260.98,1
T003531,U00022,P0081,2025-06-08 07:57:28.476645,15,230.38,1
T003532,U01311,P0098,2025-06-18 07:57:28.476649,5,167.14,1
T003533,U00391,P0076,2025-06-04 07:57:28.476653,10,149.3,1
T003534,U00617,P0028,2025-05-08 07:57:28.476657,15,153.65,1
T003535,U00149,P0048,2025-06-21 07:57:28.476659,15,137.96,1
T003536,U01296,P0035,2025-05-07 07:57:28.476661,30,213.27,0
T003537,U01812,P0008,2025-04-25 07:57:28.476664,10,36.77,0
T003538,U00299,P0091,2025-07-01 07:57:28.476666,25,43.71,0
T003539,U00172,P0022,2025-05-24 07:57:28.476668,25,350.49,1
T003540,U00047,P0024,2025-06-18 07:57:28.476671,10,105.57,1
T003541,U00626,P0066,2025-04-14 07:57:28.476672,10,80.42,1
T003542,U01811,P0095,2025-04-13 07:57:28.476675,20,320.62,0
T003543,U01840,P0086,2025-06-02 07:57:28.476677,0,255.71,0
T003544,U00207,P0064,2025-05-02 07:57:28.476679,25,195.74,0
T003545,U00453,P0065,2025-07-05 07:57:28.476682,20,166.51,0
T003546,U01419,P0014,2025-06-04 07:57:28.476684,15,275.42,1
T003547,U01999,P0025,2025-04-07 07:57:28.476686,15,215.31,0
T003548,U00925,P0100,2025-05-19 07:57:28.476689,15,181.14,0
T003549,U00754,P0100,2025-04-27 07:57:28.476691,10,191.79,1
T003550,U01325,P0003,2025-05-22 07:57:28.476693,5,24.1,0
T003551,U00708,P0005,2025-04-12 07:57:28.476695,20,256.11,0
T003552,U01009,P0065,2025-04-14 07:57:28.476697,5,197.73,1
T003553,U00676,P0054,2025-06-15 07:57:28.476700,30,171.98,1
T003554,U01200,P0019,2025-05-01 07:57:28.476702,0,127.63,1
T003555,U00855,P0097,2025-05-27 07:57:28.476704,0,316.32,1
T003556,U00783,P0054,2025-04-08 07:57:28.476706,20,196.54,1
T003557,U01134,P0094,2025-04-22 07:57:28.476708,15,31.69,1
T003558,U00684,P0076,2025-05-25 07:57:28.476711,30,116.12,1
T003559,U00963,P0010,2025-04-19 07:57:28.476713,25,295.81,1
T003560,U00864,P0098,2025-05-30 07:57:28.476715,0,175.94,0
T003561,U01226,P0016,2025-07-04 07:57:28.476717,5,314.92,1
T003562,U00168,P0046,2025-06-08 07:57:28.476720,5,471.17,0
T003563,U01638,P0029,2025-04-10 07:57:28.476722,25,56.03,1
T003564,U00086,P0015,2025-04-07 07:57:28.476724,10,145.89,1
T003565,U01678,P0048,2025-05-13 07:57:28.476726,15,137.96,1
T003566,U01983,P0011,2025-06-01 07:57:28.476728,10,90.74,0
T003567,U00849,P0034,2025-06-20 07:57:28.476730,20,251.75,1
T003568,U01749,P0036,2025-05-30 07:57:28.476733,0,277.56,1
T003569,U01075,P0030,2025-06-30 07:57:28.476735,25,105.22,1
T003570,U01136,P0099,2025-04-18 07:57:28.476737,25,53.98,1
T003571,U01487,P0073,2025-05-20 07:57:28.476739,25,8.89,1
T003572,U00442,P0082,2025-05-20 07:57:28.476741,10,182.11,1
T003573,U00271,P0019,2025-05-30 07:57:28.476744,10,114.87,1
T003574,U01601,P0068,2025-04-16 07:57:28.476746,20,371.31,0
T003575,U00344,P0070,2025-04-19 07:57:28.476748,5,121.96,0
T003576,U01207,P0033,2025-05-21 07:57:28.476751,5,368.23,1
T003577,U00503,P0096,2025-05-21 07:57:28.476753,30,59.84,1
T003578,U01868,P0080,2025-04-29 07:57:28.476755,20,256.74,0
T003579,U01034,P0075,2025-05-02 07:57:28.476757,25,226.72,1
T003580,U00494,P0022,2025-05-14 07:57:28.476759,5,443.95,1
T003581,U01258,P0036,2025-05-22 07:57:28.476762,20,222.05,1
T003582,U01322,P0023,2025-04-18 07:57:28.476764,5,164.75,1
T003583,U00244,P0063,2025-07-05 07:57:28.476766,30,307.2,0
T003584,U01533,P0026,2025-05-31 07:57:28.476768,20,116.58,0
T003585,U01375,P0060,2025-05-20 07:57:28.476770,5,201.85,0
T003586,U00267,P0095,2025-05-03 07:57:28.476773,25,300.58,0
T003587,U01654,P0093,2025-06-14 07:57:28.476775,10,107.58,0
T003588,U01680,P0005,2025-04-11 07:57:28.476777,10,288.13,1
T003589,U00893,P0054,2025-06-21 07:57:28.476779,30,171.98,0
T003590,U00201,P0038,2025-06-16 07:57:28.476782,25,350.98,1
T003591,U00239,P0062,2025-04-22 07:57:28.476784,5,68.18,0
